date;dca;dva (no withdraw);dva (full);lump-sum;lump-sum mid-year
10-03-2015;1222;1094;970;4460;0
11-03-2015;1105;989;922;4032;0
12-03-2015;1056;946;902;3856;0
13-03-2015;995;891;877;3632;0
14-03-2015;1043;935;897;3808;0
15-03-2015;1071;960;909;3910;0
16-03-2015;1244;1114;979;4539;0
17-03-2015;1211;1040;1020;4237;0
18-03-2015;1027;882;937;3594;0
19-03-2015;1090;936;965;3815;0
20-03-2015;1019;875;933;3566;0
21-03-2015;1196;1027;1014;4186;0
22-03-2015;1251;1074;1039;4378;0
23-03-2015;1233;1059;1030;4316;0
24-03-2015;1196;984;1070;4009;0
25-03-2015;1289;1061;1117;4323;0
26-03-2015;1254;1032;1099;4204;0
27-03-2015;1306;1075;1126;4380;0
28-03-2015;1336;1099;1141;4480;0
29-03-2015;1196;984;1070;4011;0
30-03-2015;1433;1179;1189;4806;0
31-03-2015;1574;1254;1235;5109;0
01-04-2015;1747;1392;1306;5671;0
02-04-2015;1682;1340;1279;5459;0
03-04-2015;1652;1316;1267;5363;0
04-04-2015;1491;1188;1200;4840;0
05-04-2015;1533;1221;1218;4978;0
06-04-2015;1370;1091;1150;4447;0
07-04-2015;1496;1152;1285;4694;0
08-04-2015;1356;1044;1219;4254;0
09-04-2015;1361;1048;1222;4271;0
10-04-2015;1437;1106;1257;4508;0
11-04-2015;1485;1143;1280;4659;0
12-04-2015;1436;1106;1257;4507;0
13-04-2015;1242;956;1166;3896;0
14-04-2015;1229;908;1335;3700;0
15-04-2015;1260;931;1353;3792;0
16-04-2015;1270;938;1359;3822;0
17-04-2015;1232;910;1336;3708;0
18-04-2015;1299;960;1377;3910;0
19-04-2015;1239;915;1341;3730;0
20-04-2015;1270;938;1360;3824;0
21-04-2015;1234;875;1385;3564;0
22-04-2015;1124;797;1313;3246;0
23-04-2015;1176;834;1347;3398;0
24-04-2015;1111;788;1305;3210;0
25-04-2015;1101;781;1299;3181;0
26-04-2015;1085;769;1288;3134;0
27-04-2015;1104;782;1300;3188;0
28-04-2015;985;850;1435;2700;0
29-04-2015;1010;872;1456;2769;0
30-04-2015;1030;889;1473;2823;0
01-05-2015;1027;887;1471;2816;0
02-05-2015;1022;882;1467;2803;0
03-05-2015;1025;885;1470;2811;0
04-05-2015;961;830;1414;2635;0
05-05-2015;1018;900;1485;2654;0
06-05-2015;990;875;1460;2581;0
07-05-2015;1024;905;1490;2669;0
08-05-2015;1060;937;1522;2763;0
09-05-2015;1110;981;1566;2893;0
10-05-2015;1221;1079;1664;3183;0
11-05-2015;1105;977;1561;2880;0
12-05-2015;1082;950;1535;2690;0
13-05-2015;1095;961;1546;2722;0
14-05-2015;1123;986;1570;2791;0
15-05-2015;1234;1084;1669;3070;0
16-05-2015;1349;1185;1770;3355;0
17-05-2015;1262;1108;1693;3139;0
18-05-2015;1214;1066;1650;3018;0
19-05-2015;1216;1024;1608;2899;0
20-05-2015;1164;980;1566;2776;0
21-05-2015;1094;921;1508;2608;0
22-05-2015;1088;916;1504;2595;0
23-05-2015;1113;937;1524;2653;0
24-05-2015;1133;954;1540;2701;0
25-05-2015;1095;922;1509;2611;0
26-05-2015;1106;1050;1658;2517;0
27-05-2015;1044;991;1600;2377;0
28-05-2015;1098;1042;1651;2499;0
29-05-2015;1088;1034;1642;2478;0
30-05-2015;1101;1046;1654;2507;0
31-05-2015;1116;1059;1668;2540;0
01-06-2015;1117;1061;1669;2544;0
02-06-2015;1177;1100;1708;2566;0
03-06-2015;1172;1095;1703;2554;0
04-06-2015;1231;1151;1759;2684;0
05-06-2015;1289;1205;1813;2810;0
06-06-2015;1360;1271;1880;2965;0
07-06-2015;1338;1251;1859;2917;0
08-06-2015;1403;1311;1919;3058;0
09-06-2015;1332;1198;1806;2794;0
10-06-2015;1288;1158;1768;2702;0
11-06-2015;1243;1118;1729;2607;0
12-06-2015;1264;1137;1748;2653;0
13-06-2015;1314;1182;1791;2757;0
14-06-2015;1329;1195;1804;2788;0
15-06-2015;1364;1227;1834;2863;0
16-06-2015;1409;1222;1856;2851;0
17-06-2015;1401;1215;1850;2835;0
18-06-2015;1403;1217;1851;2838;0
19-06-2015;1425;1236;1870;2883;0
20-06-2015;1498;1299;1932;3030;0
21-06-2015;1457;1264;1897;2947;0
22-06-2015;1505;1305;1938;3045;0
23-06-2015;1517;1272;1906;2968;0
24-06-2015;1458;1223;1858;2853;0
25-06-2015;1450;1216;1851;2837;0
26-06-2015;1394;1169;1805;2728;0
27-06-2015;1416;1188;1823;2771;0
28-06-2015;1355;1136;1773;2651;0
29-06-2015;1420;1192;1827;2779;0
30-06-2015;1490;1300;1956;2818;0
01-07-2015;1486;1296;1952;2810;0
02-07-2015;1467;1280;1936;2775;0
03-07-2015;1463;1276;1932;2767;0
04-07-2015;1511;1318;1974;2858;0
05-07-2015;1555;1356;2012;2940;0
06-07-2015;1506;1314;1970;2847;0
07-07-2015;1576;1350;2006;2886;2600
08-07-2015;1581;1354;2010;2895;2608
09-07-2015;1529;1310;1966;2801;2523
10-07-2015;1602;1372;2028;2934;2643
11-07-2015;1659;1421;2077;3037;2736
12-07-2015;1932;1655;2311;3538;3187
13-07-2015;1760;1507;2163;3223;2903
14-07-2015;1803;1502;2158;3211;2893
15-07-2015;1714;1428;2089;3052;2750
16-07-2015;1697;1413;2075;3021;2722
17-07-2015;1693;1410;2072;3014;2716
18-07-2015;1657;1380;2044;2949;2657
19-07-2015;1702;1417;2079;3030;2730
20-07-2015;1733;1443;2103;3085;2779
21-07-2015;1909;1548;2208;3310;2982
22-07-2015;1863;1511;2173;3230;2910
23-07-2015;1853;1503;2165;3212;2894
24-07-2015;1871;1518;2179;3244;2923
25-07-2015;1839;1491;2155;3188;2872
26-07-2015;1900;1541;2201;3293;2967
27-07-2015;1936;1570;2229;3357;3025
28-07-2015;2048;1620;2276;3464;3121
29-07-2015;1965;1554;2215;3323;2994
30-07-2015;1942;1537;2198;3285;2960
31-07-2015;1915;1515;2178;3238;2918
01-08-2015;1961;1551;2212;3316;2988
02-08-2015;2081;1646;2300;3520;3171
03-08-2015;1984;1570;2229;3356;3023
04-08-2015;2109;1629;2326;3483;3138
05-08-2015;2110;1630;2326;3484;3139
06-08-2015;2487;1921;2603;4107;3700
07-08-2015;2532;1956;2636;4181;3767
08-08-2015;2306;1781;2470;3808;3431
09-08-2015;2302;1778;2467;3800;3424
10-08-2015;2240;1730;2421;3698;3332
11-08-2015;2109;1600;2376;3400;3063
12-08-2015;2176;1651;2427;3509;3161
13-08-2015;2012;1527;2302;3243;2922
14-08-2015;2131;1617;2392;3435;3095
15-08-2015;2143;1626;2401;3454;3112
16-08-2015;2167;1644;2420;3493;3147
17-08-2015;2132;1617;2393;3436;3096
18-08-2015;1773;1650;2426;2778;2503
19-08-2015;1920;1787;2562;3008;2710
20-08-2015;2149;2000;2775;3367;3033
21-08-2015;2043;1901;2677;3201;2884
22-08-2015;1988;1850;2626;3115;2807
23-08-2015;1958;1822;2597;3067;2763
24-08-2015;1563;1455;2230;2449;2207
25-08-2015;1813;1700;2476;2762;2488
26-08-2015;1836;1722;2498;2798;2520
27-08-2015;1721;1614;2390;2622;2362
28-08-2015;1781;1670;2446;2713;2444
29-08-2015;1762;1652;2428;2684;2418
30-08-2015;1697;1592;2367;2585;2329
31-08-2015;1727;1620;2396;2632;2371
01-09-2015;1745;1750;2526;2583;2327
02-09-2015;1782;1787;2562;2636;2375
03-09-2015;1748;1753;2529;2587;2331
04-09-2015;1781;1786;2561;2635;2374
05-09-2015;1833;1838;2614;2713;2444
06-09-2015;1923;1928;2703;2845;2563
07-09-2015;1901;1906;2682;2813;2534
08-09-2015;2019;1975;2750;2914;2626
09-09-2015;1975;1931;2711;2850;2568
10-09-2015;1941;1898;2680;2801;2523
11-09-2015;1933;1890;2674;2790;2513
12-09-2015;1817;1777;2570;2622;2362
13-09-2015;1806;1767;2561;2607;2349
14-09-2015;1882;1841;2628;2716;2447
15-09-2015;2011;1917;2800;2830;2549
16-09-2015;2041;1946;2828;2872;2588
17-09-2015;1980;1888;2772;2787;2511
18-09-2015;2003;1910;2793;2819;2539
19-09-2015;1987;1895;2778;2796;2519
20-09-2015;1945;1855;2740;2737;2466
21-09-2015;1923;1834;2720;2706;2438
22-09-2015;1938;1900;2850;2658;2394
23-09-2015;1909;1871;2821;2617;2358
24-09-2015;1925;1887;2838;2640;2378
25-09-2015;1855;1818;2769;2543;2291
26-09-2015;1829;1792;2743;2507;2259
27-09-2015;1798;1763;2713;2465;2221
28-09-2015;1845;1808;2758;2529;2278
29-09-2015;1840;1950;2900;2455;2212
30-09-2015;1689;1789;2740;2252;2029
01-10-2015;1709;1811;2761;2279;2054
02-10-2015;1731;1834;2784;2309;2080
03-10-2015;1731;1834;2785;2309;2080
04-10-2015;1691;1791;2742;2255;2031
05-10-2015;1757;1862;2812;2344;2112
06-10-2015;1787;2000;2950;2317;2087
07-10-2015;1708;1912;2862;2215;1995
08-10-2015;1685;1886;2836;2185;1968
09-10-2015;1726;1932;2882;2238;2016
10-10-2015;1685;1885;2836;2184;1968
11-10-2015;1654;1851;2801;2144;1932
12-10-2015;1717;1922;2872;2227;2006
13-10-2015;1736;2050;3000;2185;1969
14-10-2015;1719;2030;2981;2164;1950
15-10-2015;1748;2065;3015;2201;1983
16-10-2015;1841;2174;3125;2318;2088
17-10-2015;1910;2256;3206;2405;2166
18-10-2015;1833;2165;3115;2308;2079
19-10-2015;1804;2130;3081;2271;2046
20-10-2015;1838;2111;3062;2251;2028
21-10-2015;1815;2085;3035;2223;2002
22-10-2015;1854;2130;3081;2271;2046
23-10-2015;1811;2081;3032;2219;1999
24-10-2015;1820;2091;3042;2229;2008
25-10-2015;1872;2151;3101;2293;2066
26-10-2015;1784;2050;3000;2185;1969
27-10-2015;1933;2164;3114;2307;2078
28-10-2015;2119;2371;3320;2528;2278
29-10-2015;2111;2362;3311;2518;2269
30-10-2015;2155;2412;3360;2571;2316
31-10-2015;1910;2137;3088;2279;2053
01-11-2015;1999;2238;3187;2385;2149
02-11-2015;2091;2340;3289;2495;2247
03-11-2015;2140;2339;3288;2494;2246
04-11-2015;2445;2673;3602;2849;2567
05-11-2015;2091;2285;3237;2436;2195
06-11-2015;2123;2320;3270;2474;2229
07-11-2015;2188;2391;3337;2549;2297
08-11-2015;2405;2629;3561;2803;2525
09-11-2015;2285;2498;3437;2663;2399
10-11-2015;2278;2435;3379;2596;2339
11-11-2015;2225;2379;3327;2536;2285
12-11-2015;2191;2342;3292;2497;2249
13-11-2015;2237;2391;3338;2549;2297
14-11-2015;2100;2245;3202;2393;2156
15-11-2015;2129;2276;3231;2427;2186
16-11-2015;2155;2303;3257;2455;2212
17-11-2015;2170;2300;3429;2416;2177
18-11-2015;2102;2228;3357;2341;2109
19-11-2015;2059;2182;3311;2293;2066
20-11-2015;1969;2087;3216;2193;1976
21-11-2015;1983;2101;3230;2207;1989
22-11-2015;2002;2122;3251;2229;2009
23-11-2015;1978;2097;3226;2203;1985
24-11-2015;2024;2350;3479;2197;1980
25-11-2015;2011;2335;3464;2184;1967
26-11-2015;2099;2437;3566;2279;2053
27-11-2015;2003;2327;3455;2176;1960
28-11-2015;2033;2361;3490;2208;1989
29-11-2015;2081;2416;3545;2259;2036
30-11-2015;2050;2381;3509;2226;2006
01-12-2015;2000;2400;3529;2118;1908
02-12-2015;1961;2353;3482;2077;1871
03-12-2015;1952;2342;3470;2067;1862
04-12-2015;1973;2367;3495;2089;1882
05-12-2015;2401;2880;4009;2542;2290
06-12-2015;2340;2808;3937;2478;2232
07-12-2015;2241;2689;3818;2373;2138
08-12-2015;2334;2740;3869;2418;2179
09-12-2015;2458;2885;3999;2546;2294
10-12-2015;2345;2754;3881;2430;2189
11-12-2015;2491;2925;4034;2581;2326
12-12-2015;2475;2906;4017;2565;2311
13-12-2015;2529;2969;4073;2620;2360
14-12-2015;2907;3413;4470;3012;2714
15-12-2015;3074;3551;4594;3134;2823
16-12-2015;2868;3312;4426;2923;2634
17-12-2015;2770;3199;4346;2823;2543
18-12-2015;2760;3188;4338;2813;2534
19-12-2015;2603;3006;4210;2653;2390
20-12-2015;2804;3239;4374;2858;2575
21-12-2015;2701;3119;4290;2753;2480
22-12-2015;2703;3064;4644;2704;2436
23-12-2015;2715;3078;4655;2716;2447
24-12-2015;2759;3128;4697;2760;2487
25-12-2015;2726;3090;4665;2727;2457
26-12-2015;2515;2851;4466;2516;2267
27-12-2015;2542;2882;4492;2543;2291
28-12-2015;2516;2853;4468;2517;2268
29-12-2015;2618;2911;4694;2569;2315
30-12-2015;2531;2815;4607;2484;2238
31-12-2015;2700;3002;4775;2650;2387
