date;crypto investment;savings
29-04-2015;785.01;850
30-04-2015;820.95;850
01-05-2015;806.81;850
02-05-2015;816.72;850
03-05-2015;835.59;850
04-05-2015;830.93;850
05-05-2015;870.86;900
06-05-2015;847.48;900
07-05-2015;875.34;900
08-05-2015;899.42;900
09-05-2015;891.93;900
10-05-2015;886.26;900
11-05-2015;893.13;900
12-05-2015;939.27;950
13-05-2015;920.82;950
14-05-2015;922.97;950
15-05-2015;925.61;950
16-05-2015;919.95;950
17-05-2015;922.48;950
18-05-2015;908.17;950
19-05-2015;953.57;1000
20-05-2015;962.08;1000
21-05-2015;967.53;1000
22-05-2015;988.1;1000
23-05-2015;982.04;1000
24-05-2015;990.59;1000
25-05-2015;974.79;1000
26-05-2015;1024.82;1050
27-05-2015;1025.54;1050
28-05-2015;1026.08;1050
29-05-2015;1024.73;1050
30-05-2015;1008.52;1050
31-05-2015;994.88;1050
01-06-2015;963.49;1050
02-06-2015;1025.92;1100
03-06-2015;1026.24;1100
04-06-2015;1019.2;1100
05-06-2015;1022.06;1100
06-06-2015;1025.09;1100
07-06-2015;1012.65;1100
08-06-2015;1038.13;1100
09-06-2015;1090.67;1150
10-06-2015;1089.5;1150
11-06-2015;1093.79;1150
12-06-2015;1095.11;1150
13-06-2015;1106.64;1150
14-06-2015;1112.07;1150
15-06-2015;1127.69;1150
16-06-2015;1244.7;1200
17-06-2015;1236.7;1200
18-06-2015;1235.33;1200
19-06-2015;1213.5;1200
20-06-2015;1216.5;1200
21-06-2015;1210.21;1200
22-06-2015;1225.32;1200
23-06-2015;1261.96;1250
24-06-2015;1242.43;1250
25-06-2015;1254.22;1250
26-06-2015;1258.33;1250
27-06-2015;1296.54;1250
28-06-2015;1286.31;1250
29-06-2015;1327.91;1250
30-06-2015;1408.95;1300
01-07-2015;1385.11;1300
02-07-2015;1367.92;1300
03-07-2015;1372.87;1300
04-07-2015;1397.24;1300
05-07-2015;1456.3;1300
06-07-2015;1440.86;1300
07-07-2015;1475.74;1350
08-07-2015;1501.12;1350
09-07-2015;1492.49;1350
10-07-2015;1579.33;1350
11-07-2015;1624.91;1350
12-07-2015;1723.31;1350
13-07-2015;1619.02;1350
14-07-2015;1643.58;1400
15-07-2015;1634.23;1400
16-07-2015;1589.98;1400
17-07-2015;1597.88;1400
18-07-2015;1571.75;1400
19-07-2015;1564.39;1400
20-07-2015;1595.08;1400
21-07-2015;1627.08;1450
22-07-2015;1635.27;1450
23-07-2015;1628.35;1450
24-07-2015;1700.49;1450
25-07-2015;1702.96;1450
26-07-2015;1726.49;1450
27-07-2015;1732.02;1450
28-07-2015;1786.76;1500
29-07-2015;1757.41;1500
30-07-2015;1746.07;1500
31-07-2015;1727.43;1500
01-08-2015;1708.92;1500
02-08-2015;1715.07;1500
03-08-2015;1706.65;1500
04-08-2015;1780.87;1550
05-08-2015;1760.04;1550
06-08-2015;1739.41;1550
07-08-2015;1745.7;1550
08-08-2015;1629.64;1550
09-08-2015;1655.15;1550
10-08-2015;1651.33;1550
11-08-2015;1738.26;1600
12-08-2015;1712.49;1600
13-08-2015;1697.72;1600
14-08-2015;1708.01;1600
15-08-2015;1681.47;1600
16-08-2015;1661.9;1600
17-08-2015;1658.48;1600
18-08-2015;1406.99;1650
19-08-2015;1511.01;1650
20-08-2015;1568.77;1650
21-08-2015;1550.24;1650
22-08-2015;1535.71;1650
23-08-2015;1520.91;1650
24-08-2015;1403.1;1650
25-08-2015;1527.18;1700
26-08-2015;1556.28;1700
27-08-2015;1548.96;1700
28-08-2015;1594.63;1700
29-08-2015;1583.49;1700
30-08-2015;1576.47;1700
31-08-2015;1585.39;1700
01-09-2015;1622.06;1750
02-09-2015;1630.33;1750
03-09-2015;1615.39;1750
04-09-2015;1637.54;1750
05-09-2015;1671.1;1750
06-09-2015;1705.38;1750
07-09-2015;1705.43;1750
08-09-2015;1782.17;1800
09-09-2015;1742.38;1800
10-09-2015;1744.64;1800
11-09-2015;1756.56;1800
12-09-2015;1720.88;1800
13-09-2015;1686.37;1800
14-09-2015;1687.34;1800
15-09-2015;1734.85;1850
16-09-2015;1725.71;1850
17-09-2015;1731.13;1850
18-09-2015;1754.97;1850
19-09-2015;1743.8;1850
20-09-2015;1741.69;1850
21-09-2015;1710.6;1850
22-09-2015;1787.21;1900
23-09-2015;1784.62;1900
24-09-2015;1817.52;1900
25-09-2015;1822.29;1900
26-09-2015;1816.06;1900
27-09-2015;1803.79;1900
28-09-2015;1853.27;1900
29-09-2015;1884.25;1950
30-09-2015;1879.25;1950
01-10-2015;1891.11;1950
02-10-2015;1889.07;1950
03-10-2015;1900.51;1950
04-10-2015;1896.76;1950
05-10-2015;1913.67;1950
06-10-2015;2008.89;2000
07-10-2015;1983.63;2000
08-10-2015;1978.2;2000
09-10-2015;1991.48;2000
10-10-2015;1999.73;2000
11-10-2015;2016.95;2000
12-10-2015;2002.72;2000
13-10-2015;2087.01;2050
14-10-2015;2107.77;2050
15-10-2015;2127.26;2050
16-10-2015;2198.77;2050
17-10-2015;2263.77;2050
18-10-2015;2188.52;2050
19-10-2015;2203.52;2050
20-10-2015;2303.93;2100
21-10-2015;2276.64;2100
22-10-2015;2342.92;2100
23-10-2015;2364.06;2100
24-10-2015;2408.16;2100
25-10-2015;2425.48;2100
26-10-2015;2439.33;2100
27-10-2015;2561.91;2150
28-10-2015;2656.35;2150
29-10-2015;2736.9;2150
30-10-2015;2860.38;2150
31-10-2015;2739.61;2150
01-11-2015;2837.84;2150
02-11-2015;3149.66;2150
03-11-2015;3567.9;2200
04-11-2015;3639.95;2200
05-11-2015;3416.99;2200
06-11-2015;3311.89;2200
07-11-2015;3418.12;2200
08-11-2015;3302.14;2200
09-11-2015;3363.07;2200
10-11-2015;3028.9;2250
11-11-2015;2797.47;2250
12-11-2015;3040.88;2250
13-11-2015;3028.3;2250
14-11-2015;2993.71;2250
15-11-2015;2879.14;2250
16-11-2015;2974.33;2250
17-11-2015;3063.38;2300
18-11-2015;3058.78;2300
19-11-2015;2981.61;2300
20-11-2015;2943.88;2300
21-11-2015;2988.72;2300
22-11-2015;2966.86;2300
23-11-2015;2953.24;2300
24-11-2015;2975.82;2350
25-11-2015;3051.69;2350
26-11-2015;3279.29;2350
27-11-2015;3329.11;2350
28-11-2015;3322.96;2350
29-11-2015;3452.32;2350
30-11-2015;3508.36;2350
01-12-2015;3420.45;2400
02-12-2015;3389.3;2400
03-12-2015;3406.84;2400
04-12-2015;3427;2400
05-12-2015;3670.13;2400
06-12-2015;3668.57;2400
07-12-2015;3732.29;2400
08-12-2015;3971.26;2450
09-12-2015;3990.37;2450
10-12-2015;3970.46;2450
11-12-2015;4318.87;2450
12-12-2015;4156.98;2450
13-12-2015;4145.11;2450
14-12-2015;4244.76;2450
15-12-2015;4496.77;2500
16-12-2015;4396.39;2500
17-12-2015;4407.44;2500
18-12-2015;4480.29;2500
19-12-2015;4467.79;2500
20-12-2015;4278.02;2500
21-12-2015;4238.92;2500
22-12-2015;4268.94;2550
23-12-2015;4325.94;2550
24-12-2015;4448.99;2550
25-12-2015;4455.52;2550
26-12-2015;4080.24;2550
27-12-2015;4134.5;2550
28-12-2015;4129.18;2550
29-12-2015;4283.85;2600
30-12-2015;4220.89;2600
31-12-2015;4259.94;2600
