date;crypto investment;savings
29-05-2020;0.13022097;0.11123914
30-05-2020;0.13022097;0.1082428
31-05-2020;0.13022097;0.11098124
01-06-2020;0.13022097;0.10327257
02-06-2020;0.13546767;0.11542735
03-06-2020;0.13546767;0.11391034
04-06-2020;0.13546767;0.11223761
05-06-2020;0.13546767;0.11380645
06-06-2020;0.13546767;0.11394619
07-06-2020;0.13546767;0.11271817
08-06-2020;0.13546767;0.1125724
09-06-2020;0.14057195;0.11739845
10-06-2020;0.14057195;0.11651357
11-06-2020;0.14057195;0.12336698
12-06-2020;0.14057195;0.12129722
13-06-2020;0.14057195;0.12136848
14-06-2020;0.14057195;0.12251262
15-06-2020;0.14057195;0.12168408
16-06-2020;0.14581413;0.12581222
17-06-2020;0.14581413;0.12657888
18-06-2020;0.14581413;0.12749897
19-06-2020;0.14581413;0.12919871
20-06-2020;0.14581413;0.1285851
21-06-2020;0.14581413;0.12898192
22-06-2020;0.14581413;0.12436886
23-06-2020;0.15100642;0.12980731
24-06-2020;0.15100642;0.13421219
25-06-2020;0.15100642;0.13491907
26-06-2020;0.15100642;0.13641942
27-06-2020;0.15100642;0.13819193
28-06-2020;0.15100642;0.13670791
29-06-2020;0.15100642;0.13600476
30-06-2020;0.15647808;0.14226318
01-07-2020;0.15647808;0.14087063
02-07-2020;0.15647808;0.14249058
03-07-2020;0.15647808;0.14305674
04-07-2020;0.15647808;0.14234894
05-07-2020;0.15647808;0.14326739
06-07-2020;0.15647808;0.13865965
07-07-2020;0.16188215;0.14591002
08-07-2020;0.16188215;0.14318544
09-07-2020;0.16188215;0.145506
10-07-2020;0.16188215;0.14549283
11-07-2020;0.16188215;0.14609841
12-07-2020;0.16188215;0.14552902
13-07-2020;0.16188215;0.14604677
14-07-2020;0.16729153;0.15146247
15-07-2020;0.16729153;0.15229249
16-07-2020;0.16729153;0.15330323
17-07-2020;0.16729153;0.15298218
18-07-2020;0.16729153;0.15285445
19-07-2020;0.16729153;0.15240886
20-07-2020;0.16729153;0.15276786
21-07-2020;0.17262493;0.15466852
22-07-2020;0.17262493;0.15222517
23-07-2020;0.17262493;0.15134005
24-07-2020;0.17262493;0.15204114
25-07-2020;0.17262493;0.14983807
26-07-2020;0.17262493;0.14638824
27-07-2020;0.17262493;0.13192765
28-07-2020;0.17720669;0.13745297
29-07-2020;0.17720669;0.13512944
30-07-2020;0.17720669;0.13499875
31-07-2020;0.17720669;0.13246826
01-08-2020;0.17720669;0.12755544
02-08-2020;0.17720669;0.13570222
03-08-2020;0.17720669;0.13337662
04-08-2020;0.18166863;0.13832008
05-08-2020;0.18166863;0.13194833
06-08-2020;0.18166863;0.13158148
07-08-2020;0.18166863;0.13360373
08-08-2020;0.18166863;0.13186949
09-08-2020;0.18166863;0.13275391
10-08-2020;0.18166863;0.13049213
11-08-2020;0.18605055;0.14022141
12-08-2020;0.18605055;0.1381104
13-08-2020;0.18605055;0.13577574
14-08-2020;0.18605055;0.13595187
15-08-2020;0.18605055;0.13484247
16-08-2020;0.18605055;0.13453514
17-08-2020;0.18605055;0.13056532
18-08-2020;0.19022026;0.13760052
19-08-2020;0.19022026;0.14032661
20-08-2020;0.19022026;0.13890792
21-08-2020;0.19022026;0.14233354
22-08-2020;0.19022026;0.14124505
23-08-2020;0.19022026;0.14145063
24-08-2020;0.19022026;0.1401322
25-08-2020;0.19461929;0.14956712
26-08-2020;0.19461929;0.14797582
27-08-2020;0.19461929;0.15013162
28-08-2020;0.19461929;0.14728178
29-08-2020;0.19461929;0.14773789
30-08-2020;0.19461929;0.1451564
31-08-2020;0.19461929;0.14553772
01-09-2020;0.19879624;0.14619299
02-09-2020;0.19879624;0.15332002
03-09-2020;0.19879624;0.17081008
04-09-2020;0.19879624;0.16647936
05-09-2020;0.19879624;0.17208205
06-09-2020;0.19879624;0.17022764
07-09-2020;0.19879624;0.16876313
08-09-2020;0.20373133;0.17766343
09-09-2020;0.20373133;0.17574096
10-09-2020;0.20373133;0.17369255
11-09-2020;0.20373133;0.1730617
12-09-2020;0.20373133;0.17237795
13-09-2020;0.20373133;0.17435515
14-09-2020;0.20373133;0.1685261
15-09-2020;0.20836227;0.17134467
16-09-2020;0.20836227;0.16856638
17-09-2020;0.20836227;0.16896535
18-09-2020;0.20836227;0.16903335
19-09-2020;0.20836227;0.16675159
20-09-2020;0.20836227;0.16913093
21-09-2020;0.20836227;0.17682604
22-09-2020;0.2131068;0.180292
23-09-2020;0.2131068;0.18580337
24-09-2020;0.2131068;0.1768174
25-09-2020;0.2131068;0.1775321
26-09-2020;0.2131068;0.17667126
27-09-2020;0.2131068;0.17634349
28-09-2020;0.2131068;0.17721687
29-09-2020;0.21771559;0.17974288
30-09-2020;0.21771559;0.18076279
01-10-2020;0.21771559;0.18355826
02-10-2020;0.21771559;0.1842201
03-10-2020;0.21771559;0.18456308
04-10-2020;0.21771559;0.18250859
05-10-2020;0.21771559;0.18048869
06-10-2020;0.22242295;0.18829441
07-10-2020;0.22242295;0.18728106
08-10-2020;0.22242295;0.18308936
09-10-2020;0.22242295;0.18051412
10-10-2020;0.22242295;0.17704816
11-10-2020;0.22242295;0.17568237
12-10-2020;0.22242295;0.1730798
13-10-2020;0.22679897;0.17941695
14-10-2020;0.22679897;0.17936032
15-10-2020;0.22679897;0.17833298
16-10-2020;0.22679897;0.18106145
