date;lumpsum1 crypto;lumpsum2 crypto;savings1;savings2
10-05-2016;2713.97;0;2600;0
11-05-2016;2725;0;2600;0
12-05-2016;2737.27;0;2600;0
13-05-2016;2742.71;0;2600;0
14-05-2016;2742.72;0;2600;0
15-05-2016;2754.14;0;2600;0
16-05-2016;2733.64;0;2600;0
17-05-2016;2731.35;0;2600;0
18-05-2016;2736.39;0;2600;0
19-05-2016;2640.66;0;2600;0
20-05-2016;2664.5;0;2600;0
21-05-2016;2667.58;0;2600;0
22-05-2016;2644.32;0;2600;0
23-05-2016;2673.4;0;2600;0
24-05-2016;2684.39;0;2600;0
25-05-2016;2706.17;0;2600;0
26-05-2016;2728.95;0;2600;0
27-05-2016;2849.82;0;2600;0
28-05-2016;3190.35;0;2600;0
29-05-2016;3167.44;0;2600;0
30-05-2016;3213.37;0;2600;0
31-05-2016;3198.45;0;2600;0
01-06-2016;3231.76;0;2600;0
02-06-2016;3238.09;0;2600;0
03-06-2016;3426.02;0;2600;0
04-06-2016;3447.29;0;2600;0
05-06-2016;3460.83;0;2600;0
06-06-2016;3524.39;0;2600;0
07-06-2016;3470.58;0;2600;0
08-06-2016;3500.97;0;2600;0
09-06-2016;3458.74;0;2600;0
10-06-2016;3475.84;0;2600;0
11-06-2016;3651.94;0;2600;0
12-06-2016;4049.54;0;2600;0
13-06-2016;4239.69;0;2600;0
14-06-2016;4126.43;0;2600;0
15-06-2016;4180.06;0;2600;0
16-06-2016;4612.47;0;2600;0
17-06-2016;4507.74;0;2600;0
18-06-2016;4551.79;0;2600;0
19-06-2016;4597.26;0;2600;0
20-06-2016;4437.42;0;2600;0
21-06-2016;4012.63;0;2600;0
22-06-2016;3588.07;0;2600;0
23-06-2016;3755.76;0;2600;0
24-06-2016;4004.49;0;2600;0
25-06-2016;4003.43;0;2600;0
26-06-2016;3788.21;0;2600;0
27-06-2016;3944.15;0;2600;0
28-06-2016;3894.35;0;2600;0
29-06-2016;3851.55;0;2600;0
30-06-2016;4052.87;0;2600;0
01-07-2016;4070.68;0;2600;0
02-07-2016;4235.64;0;2600;0
03-07-2016;3964.55;0;2600;0
04-07-2016;4115.01;0;2600;0
05-07-2016;4036.55;2600;2600;2600
06-07-2016;4076.91;2625.99;2600;2600
07-07-2016;3855.59;2483.44;2600;2600
08-07-2016;4011.85;2584.09;2600;2600
09-07-2016;3918.18;2523.75;2600;2600
10-07-2016;3908.55;2517.55;2600;2600
11-07-2016;3898.31;2510.95;2600;2600
12-07-2016;3999.98;2576.44;2600;2600
13-07-2016;3939.29;2537.35;2600;2600
14-07-2016;3961.02;2551.35;2600;2600
15-07-2016;3992.18;2571.42;2600;2600
16-07-2016;3977.21;2561.77;2600;2600
17-07-2016;4089.72;2634.24;2600;2600
18-07-2016;4051.48;2609.61;2600;2600
19-07-2016;4050.02;2608.67;2600;2600
20-07-2016;4006.81;2580.84;2600;2600
21-07-2016;4002.76;2578.23;2600;2600
22-07-2016;3916.13;2522.43;2600;2600
23-07-2016;3945.84;2541.57;2600;2600
24-07-2016;3980.32;2563.78;2600;2600
25-07-2016;3937.06;2535.91;2600;2600
26-07-2016;3923.14;2526.95;2600;2600
27-07-2016;3938.59;2536.9;2600;2600
28-07-2016;3942.71;2539.55;2600;2600
29-07-2016;3954.48;2547.14;2600;2600
30-07-2016;3942.78;2539.6;2600;2600
31-07-2016;3760;2421.87;2600;2600
01-08-2016;3649.2;2350.5;2600;2600
02-08-2016;3295.23;2122.5;2600;2600
03-08-2016;3408.93;2195.74;2600;2600
04-08-2016;3480.77;2242.01;2600;2600
05-08-2016;3461.23;2229.42;2600;2600
06-08-2016;3537.88;2278.8;2600;2600
07-08-2016;3567.45;2297.84;2600;2600
08-08-2016;3557.6;2291.5;2600;2600
09-08-2016;3538.02;2278.89;2600;2600
10-08-2016;3563.91;2295.56;2600;2600
11-08-2016;3545.96;2284;2600;2600
12-08-2016;3536.56;2277.95;2600;2600
13-08-2016;3524.7;2270.31;2600;2600
14-08-2016;3433.72;2211.71;2600;2600
15-08-2016;3414.26;2199.17;2600;2600
16-08-2016;3475.65;2238.71;2600;2600
17-08-2016;3450.23;2222.34;2600;2600
18-08-2016;3456.86;2226.61;2600;2600
19-08-2016;3464.76;2231.7;2600;2600
20-08-2016;3501.28;2255.22;2600;2600
21-08-2016;3498.94;2253.71;2600;2600
22-08-2016;3531.71;2274.82;2600;2600
23-08-2016;3511.62;2261.88;2600;2600
24-08-2016;3492.16;2249.35;2600;2600
25-08-2016;3477.59;2239.96;2600;2600
26-08-2016;3488.96;2247.29;2600;2600
27-08-2016;3430.55;2209.67;2600;2600
28-08-2016;3454.42;2225.04;2600;2600
29-08-2016;3455.59;2225.79;2600;2600
30-08-2016;3476.03;2238.96;2600;2600
31-08-2016;3463.81;2231.09;2600;2600
01-09-2016;3444.74;2218.8;2600;2600
02-09-2016;3464.2;2231.34;2600;2600
03-09-2016;3600.68;2319.25;2600;2600
04-09-2016;3663.41;2359.65;2600;2600
05-09-2016;3651.11;2351.73;2600;2600
06-09-2016;3674.26;2366.64;2600;2600
07-09-2016;3698.99;2382.57;2600;2600
08-09-2016;3769.84;2428.21;2600;2600
09-09-2016;3749.05;2414.81;2600;2600
10-09-2016;3752.95;2417.32;2600;2600
11-09-2016;3651.89;2352.23;2600;2600
12-09-2016;3661.06;2358.14;2600;2600
13-09-2016;3667.07;2362.01;2600;2600
14-09-2016;3675.75;2367.6;2600;2600
15-09-2016;3654.51;2353.92;2600;2600
16-09-2016;3653.42;2353.22;2600;2600
17-09-2016;3647.46;2349.38;2600;2600
18-09-2016;3670.88;2364.46;2600;2600
19-09-2016;3666.98;2361.95;2600;2600
20-09-2016;3661.48;2358.41;2600;2600
21-09-2016;3594.29;2315.13;2600;2600
22-09-2016;3589.16;2311.83;2600;2600
23-09-2016;3628.55;2337.2;2600;2600
24-09-2016;3627.25;2336.36;2600;2600
25-09-2016;3616.42;2329.38;2600;2600
26-09-2016;3659.86;2357.36;2600;2600
27-09-2016;3648.56;2350.09;2600;2600
28-09-2016;3639.9;2344.51;2600;2600
29-09-2016;3645.71;2348.25;2600;2600
30-09-2016;3670.04;2363.92;2600;2600
01-10-2016;3695.61;2380.39;2600;2600
02-10-2016;3677.01;2368.41;2600;2600
03-10-2016;3684.48;2373.22;2600;2600
04-10-2016;3672.86;2365.74;2600;2600
05-10-2016;3686.75;2374.69;2600;2600
06-10-2016;3689.82;2376.66;2600;2600
07-10-2016;3714.5;2392.56;2600;2600
08-10-2016;3726.46;2400.26;2600;2600
09-10-2016;3712.28;2391.13;2600;2600
10-10-2016;3725.77;2399.82;2600;2600
11-10-2016;3858.66;2485.42;2600;2600
12-10-2016;3829.29;2466.5;2600;2600
13-10-2016;3832.86;2468.8;2600;2600
14-10-2016;3854.48;2482.73;2600;2600
15-10-2016;3844.06;2476.01;2600;2600
16-10-2016;3862.03;2487.58;2600;2600
17-10-2016;3847.35;2478.13;2600;2600
18-10-2016;3839.93;2473.35;2600;2600
19-10-2016;3795.15;2444.51;2600;2600
20-10-2016;3797.18;2445.81;2600;2600
21-10-2016;3809.04;2453.45;2600;2600
22-10-2016;3956.3;2548.31;2600;2600
23-10-2016;3954.96;2547.44;2600;2600
24-10-2016;3935.04;2534.61;2600;2600
25-10-2016;3958.07;2549.45;2600;2600
26-10-2016;4082.76;2629.76;2600;2600
27-10-2016;4143.01;2668.57;2600;2600
28-10-2016;4151.06;2673.76;2600;2600
29-10-2016;4300.5;2770.01;2600;2600
30-10-2016;4224.57;2721.1;2600;2600
31-10-2016;4219.2;2717.65;2600;2600
01-11-2016;4392.68;2829.38;2600;2600
02-11-2016;4459.11;2872.17;2600;2600
03-11-2016;4145.34;2670.07;2600;2600
04-11-2016;4232.82;2726.42;2600;2600
05-11-2016;4233.93;2727.13;2600;2600
06-11-2016;4282.7;2758.55;2600;2600
07-11-2016;4232.2;2726.02;2600;2600
08-11-2016;4272.63;2752.06;2600;2600
09-11-2016;4353.44;2804.11;2600;2600
10-11-2016;4306.85;2774.1;2600;2600
11-11-2016;4312.13;2777.5;2600;2600
12-11-2016;4243.77;2733.47;2600;2600
13-11-2016;4225.58;2721.75;2600;2600
14-11-2016;4243.57;2733.34;2600;2600
15-11-2016;4283.29;2758.92;2600;2600
16-11-2016;4479.38;2885.23;2600;2600
17-11-2016;4460;2872.74;2600;2600
18-11-2016;4523.85;2913.87;2600;2600
19-11-2016;4524.03;2913.99;2600;2600
20-11-2016;4400.1;2834.16;2600;2600
21-11-2016;4449.59;2866.04;2600;2600
22-11-2016;4522.41;2912.95;2600;2600
23-11-2016;4481.77;2886.77;2600;2600
24-11-2016;4455.86;2870.08;2600;2600
25-11-2016;4464.04;2875.35;2600;2600
26-11-2016;4426.32;2851.05;2600;2600
27-11-2016;4406.17;2838.08;2600;2600
28-11-2016;4428.91;2852.72;2600;2600
29-11-2016;4427.66;2851.91;2600;2600
30-11-2016;4488.37;2891.02;2600;2600
01-12-2016;4555.08;2933.99;2600;2600
02-12-2016;4682.5;3016.06;2600;2600
03-12-2016;4641.64;2989.74;2600;2600
04-12-2016;4657.99;3000.28;2600;2600
05-12-2016;4566.67;2941.46;2600;2600
06-12-2016;4599.92;2962.87;2600;2600
07-12-2016;4623.44;2978.02;2600;2600
08-12-2016;4639.56;2988.41;2600;2600
09-12-2016;4651.51;2996.1;2600;2600
10-12-2016;4662.68;3003.29;2600;2600
11-12-2016;4633.07;2984.22;2600;2600
12-12-2016;4695.4;3024.37;2600;2600
13-12-2016;4698.23;3026.19;2600;2600
14-12-2016;4703.79;3029.78;2600;2600
15-12-2016;4683.37;3016.62;2600;2600
16-12-2016;4724.41;3043.06;2600;2600
17-12-2016;4760.06;3066.02;2600;2600
18-12-2016;4758.26;3064.86;2600;2600
19-12-2016;4771.41;3073.33;2600;2600
20-12-2016;4820.53;3104.97;2600;2600
21-12-2016;5021.6;3234.48;2600;2600
22-12-2016;5203.73;3351.79;2600;2600
23-12-2016;5549.49;3574.5;2600;2600
24-12-2016;5410.08;3484.7;2600;2600
25-12-2016;5394.19;3474.47;2600;2600
26-12-2016;5462.97;3518.78;2600;2600
27-12-2016;5616.99;3617.98;2600;2600
28-12-2016;5874.14;3783.62;2600;2600
29-12-2016;5859.55;3774.22;2600;2600
30-12-2016;5785.76;3726.69;2600;2600
31-12-2016;5800.84;3736.4;2600;2600
