date;crypto investment;savings
21-06-2016;2.82342312;1.87504131
22-06-2016;2.82342312;2.09690721
23-06-2016;2.82342312;2.003279
24-06-2016;2.82342312;1.87885444
25-06-2016;2.82342312;1.87935168
26-06-2016;2.82342312;1.98612255
27-06-2016;2.82342312;1.90759598
28-06-2016;2.90070275;2.00927054
29-06-2016;2.90070275;2.03159913
30-06-2016;2.90070275;1.93068263
01-07-2016;2.90070275;1.92223517
02-07-2016;2.90070275;1.84737283
03-07-2016;2.90070275;1.9736922
04-07-2016;2.90070275;1.90152447
05-07-2016;2.97525984;2.01304148
06-07-2016;2.97525984;1.99311712
07-07-2016;2.97525984;2.10752429
08-07-2016;2.97525984;2.02543645
09-07-2016;2.97525984;2.07386007
10-07-2016;2.97525984;2.07897011
11-07-2016;2.97525984;2.08443024
12-07-2016;3.05049861;2.10668549
13-07-2016;3.05049861;2.13914196
14-07-2016;3.05049861;2.12740738
15-07-2016;3.05049861;2.11080201
16-07-2016;3.05049861;2.11874978
17-07-2016;3.05049861;2.06046286
18-07-2016;3.05049861;2.07991009
19-07-2016;3.12480783;2.15496738
20-07-2016;3.12480783;2.17820742
21-07-2016;3.12480783;2.1804117
22-07-2016;3.12480783;2.22864681
23-07-2016;3.12480783;2.21186281
24-07-2016;3.12480783;2.19270066
25-07-2016;3.12480783;2.21679664
26-07-2016;3.20152036;2.30137593
27-07-2016;3.20152036;2.29234422
28-07-2016;3.20152036;2.28995407
29-07-2016;3.20152036;2.28313281
30-07-2016;3.20152036;2.28991203
31-07-2016;3.20152036;2.40122547
01-08-2016;3.20152036;2.47413713
02-08-2016;3.2928504;2.83123108
03-08-2016;3.2928504;2.73679945
04-08-2016;3.2928504;2.68032073
05-08-2016;3.2928504;2.69545046
06-08-2016;3.2928504;2.63704998
07-08-2016;3.2928504;2.61519512
08-08-2016;3.2928504;2.62243375
09-08-2016;3.3779132;2.72200954
10-08-2016;3.3779132;2.70223243
11-08-2016;3.3779132;2.71591529
12-08-2016;3.3779132;2.72313069
13-08-2016;3.3779132;2.73229637
14-08-2016;3.3779132;2.80469003
15-08-2016;3.3779132;2.8206756
16-08-2016;3.46450243;2.85744455
17-08-2016;3.46450243;2.87849605
18-08-2016;3.46450243;2.87297285
19-08-2016;3.46450243;2.86642459
20-08-2016;3.46450243;2.83652819
21-08-2016;3.46450243;2.83842653
22-08-2016;3.46450243;2.81208622
23-08-2016;3.55020472;2.91387788
24-08-2016;3.55020472;2.930115
25-08-2016;3.55020472;2.94239321
26-08-2016;3.55020472;2.93279921
27-08-2016;3.55020472;2.98273337
28-08-2016;3.55020472;2.96212666
29-08-2016;3.55020472;2.96112051
30-08-2016;3.63678435;3.03028734
31-08-2016;3.63678435;3.04098209
01-09-2016;3.63678435;3.05782088
02-09-2016;3.63678435;3.04063864
03-09-2016;3.63678435;2.92538443
04-09-2016;3.63678435;2.87529136
05-09-2016;3.63678435;2.88497984
06-09-2016;3.71869303;2.94871219
07-09-2016;3.71869303;2.92900099
08-09-2016;3.71869303;2.87394871
09-09-2016;3.71869303;2.88989025
10-09-2016;3.71869303;2.88688709
11-09-2016;3.71869303;2.96677707
12-09-2016;3.71869303;2.95934364
13-09-2016;3.80076235;3.03656503
14-09-2016;3.80076235;3.02938989
15-09-2016;3.80076235;3.04699774
16-09-2016;3.80076235;3.04791141
17-09-2016;3.80076235;3.05288584
18-09-2016;3.80076235;3.03341334
19-09-2016;3.80076235;3.036635
20-09-2016;3.88295701;3.12339714
21-09-2016;3.88295701;3.18178552
22-09-2016;3.88295701;3.18632644
23-09-2016;3.88295701;3.15173804
24-09-2016;3.88295701;3.15287285
25-09-2016;3.88295701;3.16231327
26-09-2016;3.88295701;3.12477885
27-09-2016;3.96544267;3.21694049
28-09-2016;3.96544267;3.22459009
29-09-2016;3.96544267;3.2194528
30-09-2016;3.96544267;3.19811073
01-10-2016;3.96544267;3.17598385
02-10-2016;3.96544267;3.19205344
03-10-2016;3.96544267;3.18558224
04-10-2016;4.04738248;3.27759252
05-10-2016;4.04738248;3.26524756
06-10-2016;4.04738248;3.26253099
07-10-2016;4.04738248;3.24085567
08-10-2016;4.04738248;3.23045429
09-10-2016;4.04738248;3.24279444
10-10-2016;4.04738248;3.23104899
11-10-2016;4.12537684;3.19776863
12-10-2016;4.12537684;3.22229759
13-10-2016;4.12537684;3.21929183
14-10-2016;4.12537684;3.20123432
15-10-2016;4.12537684;3.209916
16-10-2016;4.12537684;3.19498288
17-10-2016;4.12537684;3.20716907
18-10-2016;4.20375165;3.29174232
19-10-2016;4.20375165;3.33058417
20-10-2016;4.20375165;3.32880513
21-10-2016;4.20375165;3.31843722
22-10-2016;4.20375165;3.19491731
23-10-2016;4.20375165;3.19600173
24-10-2016;4.20375165;3.21218311
25-10-2016;4.2797871;3.26952432
26-10-2016;4.2797871;3.16967016
27-10-2016;4.2797871;3.12357901
28-10-2016;4.2797871;3.11751886
29-10-2016;4.2797871;3.0091857
30-10-2016;4.2797871;3.06327146
31-10-2016;4.2797871;3.06716965
01-11-2016;4.34829968;3.01455332
02-11-2016;4.34829968;2.96964625
03-11-2016;4.34829968;3.19442422
04-11-2016;4.34829968;3.12839953
05-11-2016;4.34829968;3.12758546
06-11-2016;4.34829968;3.09196354
07-11-2016;4.34829968;3.12886227
08-11-2016;4.41873729;3.16969257
09-11-2016;4.41873729;3.11085851
10-11-2016;4.41873729;3.14450468
11-11-2016;4.41873729;3.14065525
12-11-2016;4.41873729;3.19124485
13-11-2016;4.41873729;3.20498665
14-11-2016;4.41873729;3.19139432
15-11-2016;4.48899961;3.23206651
16-11-2016;4.48899961;3.09057537
17-11-2016;4.48899961;3.10401002
18-11-2016;4.48899961;3.06019936
19-11-2016;4.48899961;3.06007311
20-11-2016;4.48899961;3.14626292
21-11-2016;4.48899961;3.11126989
22-11-2016;4.55554676;3.12771602
23-11-2016;4.55554676;3.1560824
24-11-2016;4.55554676;3.17443593
25-11-2016;4.55554676;3.16861486
26-11-2016;4.55554676;3.19561798
27-11-2016;4.55554676;3.21022914
28-11-2016;4.55554676;3.19374629
29-11-2016;4.62351811;3.26262498
30-11-2016;4.62351811;3.2184914
01-12-2016;4.62351811;3.17135636
02-12-2016;4.62351811;3.08505508
03-12-2016;4.62351811;3.11221468
04-12-2016;4.62351811;3.10128803
05-12-2016;4.62351811;3.1633056
06-12-2016;4.68894395;3.20586635
07-12-2016;4.68894395;3.18955588
08-12-2016;4.68894395;3.1784746
09-12-2016;4.68894395;3.17031444
10-12-2016;4.68894395;3.16271855
11-12-2016;4.68894395;3.18293007
12-12-2016;4.68894395;3.14067544
13-12-2016;4.75300085;3.20284503
14-12-2016;4.75300085;3.19905403
15-12-2016;4.75300085;3.21300413
16-12-2016;4.75300085;3.18509079
17-12-2016;4.75300085;3.16123975
18-12-2016;4.75300085;3.16243521
19-12-2016;4.75300085;3.15372257
20-12-2016;4.81543249;3.1840136
21-12-2016;4.81543249;3.0565241
22-12-2016;4.81543249;2.9495455
23-12-2016;4.81543249;2.76577465
24-12-2016;4.81543249;2.83704665
25-12-2016;4.81543249;2.84540105
26-12-2016;4.81543249;2.80957685
27-12-2016;4.86901169;2.78611828
28-12-2016;4.86901169;2.66415001
29-12-2016;4.86901169;2.67078376
30-12-2016;4.86901169;2.70484528
31-12-2016;4.86901169;2.69781472
