date;crypto investment;savings
15-04-2015;2033,5;2600
16-04-2015;2076,56;2600
17-04-2015;2024,86;2600
18-04-2015;2029,17;2600
19-04-2015;2022,3;2600
20-04-2015;2040,71;2600
21-04-2015;2137,4;2600
22-04-2015;2127,47;2600
23-04-2015;2148,23;2600
24-04-2015;2101,05;2600
25-04-2015;2056,73;2600
26-04-2015;1993,5;2600
27-04-2015;2083,04;2600
28-04-2015;2051,87;2600
29-04-2015;2051,44;2600
30-04-2015;2145,36;2600
01-05-2015;2108,42;2600
02-05-2015;2134,32;2600
03-05-2015;2183,63;2600
04-05-2015;2171,46;2600
05-05-2015;2145,14;2600
06-05-2015;2087,55;2600
07-05-2015;2156,16;2600
08-05-2015;2215,47;2600
09-05-2015;2197,02;2600
10-05-2015;2183,07;2600
11-05-2015;2199,98;2600
12-05-2015;2190,48;2600
13-05-2015;2147,46;2600
14-05-2015;2152,48;2600
15-05-2015;2158,62;2600
16-05-2015;2145,43;2600
17-05-2015;2151,32;2600
18-05-2015;2117,95;2600
19-05-2015;2107,22;2600
20-05-2015;2126,03;2600
21-05-2015;2138,08;2600
22-05-2015;2183,54;2600
23-05-2015;2170,13;2600
24-05-2015;2189,04;2600
25-05-2015;2154,12;2600
26-05-2015;2154,18;2600
27-05-2015;2155,69;2600
28-05-2015;2156,83;2600
29-05-2015;2153,99;2600
30-05-2015;2119,92;2600
31-05-2015;2091,25;2600
01-06-2015;2025,26;2600
02-06-2015;2051,4;2600
03-06-2015;2052,04;2600
04-06-2015;2037,96;2600
05-06-2015;2043,67;2600
06-06-2015;2049,73;2600
07-06-2015;2024,85;2600
08-06-2015;2075,8;2600
09-06-2015;2080,88;2600
10-06-2015;2078,65;2600
11-06-2015;2086,85;2600
12-06-2015;2089,36;2600
13-06-2015;2111,35;2600
14-06-2015;2121,72;2600
15-06-2015;2151,51;2600
16-06-2015;2279,36;2600
17-06-2015;2264,72;2600
18-06-2015;2262,21;2600
19-06-2015;2222,22;2600
20-06-2015;2227,73;2600
21-06-2015;2216,21;2600
22-06-2015;2243,88;2600
23-06-2015;2219,41;2600
24-06-2015;2185,06;2600
25-06-2015;2205,81;2600
26-06-2015;2213,03;2600
27-06-2015;2280,22;2600
28-06-2015;2262,24;2600
29-06-2015;2335,4;2600
30-06-2015;2389,98;2600
01-07-2015;2349,55;2600
02-07-2015;2320,39;2600
03-07-2015;2328,79;2600
04-07-2015;2370,12;2600
05-07-2015;2470,3;2600
06-07-2015;2444,11;2600
07-07-2015;2418,47;2600
08-07-2015;2460,06;2600
09-07-2015;2445,91;2600
10-07-2015;2588,24;2600
11-07-2015;2662,92;2600
12-07-2015;2824,2;2600
13-07-2015;2653,28;2600
14-07-2015;2611,58;2600
15-07-2015;2596,73;2600
16-07-2015;2526,41;2600
17-07-2015;2538,98;2600
18-07-2015;2497,45;2600
19-07-2015;2485,76;2600
20-07-2015;2534,52;2600
21-07-2015;2505,92;2600
22-07-2015;2518,54;2600
23-07-2015;2507,88;2600
24-07-2015;2618,98;2600
25-07-2015;2622,78;2600
26-07-2015;2659,02;2600
27-07-2015;2667,55;2600
28-07-2015;2674,84;2600
29-07-2015;2630,9;2600
30-07-2015;2613,93;2600
31-07-2015;2586,02;2600
01-08-2015;2558,32;2600
02-08-2015;2567,52;2600
03-08-2015;2554,92;2600
04-08-2015;2591,18;2600
05-08-2015;2560,87;2600
06-08-2015;2530,85;2600
07-08-2015;2540;2600
08-08-2015;2371,13;2600
09-08-2015;2408,25;2600
10-08-2015;2402,68;2600
11-08-2015;2456,43;2600
12-08-2015;2420;2600
13-08-2015;2399,14;2600
14-08-2015;2413,68;2600
15-08-2015;2376,17;2600
16-08-2015;2348,51;2600
17-08-2015;2343,69;2600
18-08-2015;1917,63;2600
19-08-2015;2059,4;2600
20-08-2015;2138,13;2600
21-08-2015;2112,87;2600
22-08-2015;2093,07;2600
23-08-2015;2072,89;2600
24-08-2015;1912,33;2600
25-08-2015;2013,3;2600
26-08-2015;2051,65;2600
27-08-2015;2042,01;2600
28-08-2015;2102,21;2600
29-08-2015;2087,53;2600
30-08-2015;2078,27;2600
31-08-2015;2090,04;2600
01-09-2015;2072,46;2600
02-09-2015;2083,02;2600
03-09-2015;2063,94;2600
04-09-2015;2092,24;2600
05-09-2015;2135,13;2600
06-09-2015;2178,92;2600
07-09-2015;2178,99;2600
08-09-2015;2213,15;2600
09-09-2015;2163,73;2600
10-09-2015;2166,54;2600
11-09-2015;2181,35;2600
12-09-2015;2137,03;2600
13-09-2015;2094,18;2600
14-09-2015;2095,38;2600
15-09-2015;2092,29;2600
16-09-2015;2081,27;2600
17-09-2015;2087,8;2600
18-09-2015;2116,56;2600
19-09-2015;2103,09;2600
20-09-2015;2100,54;2600
21-09-2015;2063,05;2600
22-09-2015;2095,14;2600
23-09-2015;2092,1;2600
24-09-2015;2130,67;2600
25-09-2015;2136,26;2600
26-09-2015;2128,96;2600
27-09-2015;2114,58;2600
28-09-2015;2172,58;2600
29-09-2015;2150,28;2600
30-09-2015;2144,58;2600
01-10-2015;2158,11;2600
02-10-2015;2155,78;2600
03-10-2015;2168,84;2600
04-10-2015;2164,56;2600
05-10-2015;2183,86;2600
06-10-2015;2235,46;2600
07-10-2015;2207,35;2600
08-10-2015;2201,31;2600
09-10-2015;2216,09;2600
10-10-2015;2225,27;2600
11-10-2015;2244,43;2600
12-10-2015;2228,6;2600
13-10-2015;2266,76;2600
14-10-2015;2289,3;2600
15-10-2015;2310,47;2600
16-10-2015;2388,14;2600
17-10-2015;2458,74;2600
18-10-2015;2377;2600
19-10-2015;2393,3;2600
20-10-2015;2448,05;2600
21-10-2015;2419,06;2600
22-10-2015;2489,47;2600
23-10-2015;2511,94;2600
24-10-2015;2558,8;2600
25-10-2015;2577,21;2600
26-10-2015;2591,92;2600
27-10-2015;2669,04;2600
28-10-2015;2767,43;2600
29-10-2015;2851,34;2600
30-10-2015;2979,99;2600
31-10-2015;2854,17;2600
01-11-2015;2956,51;2600
02-11-2015;3281,37;2600
03-11-2015;3665,01;2600
04-11-2015;3739,01;2600
05-11-2015;3509,99;2600
06-11-2015;3402,02;2600
07-11-2015;3511,15;2600
08-11-2015;3392,01;2600
09-11-2015;3454,6;2600
10-11-2015;3059,97;2600
11-11-2015;2826,17;2600
12-11-2015;3072,08;2600
13-11-2015;3059,37;2600
14-11-2015;3024,42;2600
15-11-2015;2908,68;2600
16-11-2015;3004,84;2600
17-11-2015;3044,3;2600
18-11-2015;3039,72;2600
19-11-2015;2963,03;2600
20-11-2015;2925,54;2600
21-11-2015;2970,1;2600
22-11-2015;2948,38;2600
23-11-2015;2934,84;2600
24-11-2015;2907,59;2600
25-11-2015;2981,72;2600
26-11-2015;3204,1;2600
27-11-2015;3252,78;2600
28-11-2015;3246,77;2600
29-11-2015;3373,17;2600
30-11-2015;3427,93;2600
01-12-2015;3293,17;2600
02-12-2015;3263,18;2600
03-12-2015;3280,07;2600
04-12-2015;3299,48;2600
05-12-2015;3533,56;2600
06-12-2015;3532,06;2600
07-12-2015;3593,41;2600
08-12-2015;3775,35;2600
09-12-2015;3793,52;2600
10-12-2015;3774,59;2600
11-12-2015;4105,81;2600
12-12-2015;3951,91;2600
13-12-2015;3940,62;2600
14-12-2015;4035,35;2600
15-12-2015;4227,4;2600
16-12-2015;4133,03;2600
17-12-2015;4143,43;2600
18-12-2015;4211,91;2600
19-12-2015;4200,15;2600
20-12-2015;4021,75;2600
21-12-2015;3984,99;2600
22-12-2015;3966,22;2600
23-12-2015;4019,17;2600
24-12-2015;4133,5;2600
25-12-2015;4139,56;2600
26-12-2015;3790,89;2600
27-12-2015;3841,31;2600
28-12-2015;3836,36;2600
29-12-2015;3933,61;2600
30-12-2015;3875,8;2600
31-12-2015;3911,66;2600
