date;crypto investment;savings
11-03-2019;0.13413879;0.12803352
12-03-2019;0.14692927;0.14069532
13-03-2019;0.14692927;0.14078316
14-03-2019;0.14692927;0.14014991
15-03-2019;0.14692927;0.13885694
16-03-2019;0.14692927;0.13584521
17-03-2019;0.14692927;0.13663819
18-03-2019;0.14692927;0.13639157
19-03-2019;0.15921069;0.14737705
20-03-2019;0.15921069;0.14678984
21-03-2019;0.15921069;0.14890825
22-03-2019;0.15921069;0.14910654
23-03-2019;0.15921069;0.14866844
24-03-2019;0.15921069;0.14917327
25-03-2019;0.15921069;0.15139776
26-03-2019;0.17175749;0.16310836
27-03-2019;0.17175749;0.15903829
28-03-2019;0.17175749;0.1597402
29-03-2019;0.17175749;0.15859946
30-03-2019;0.17175749;0.15827947
31-03-2019;0.17175749;0.15832789
01-04-2019;0.17175749;0.15631827
02-04-2019;0.18200365;0.14344621
03-04-2019;0.18200365;0.14075948
04-04-2019;0.18200365;0.14219553
05-04-2019;0.18200365;0.13898041
06-04-2019;0.18200365;0.13834491
07-04-2019;0.18200365;0.13464395
08-04-2019;0.18200365;0.13233087
09-04-2019;0.19160987;0.14409337
10-04-2019;0.19160987;0.14085693
11-04-2019;0.19160987;0.14809
12-04-2019;0.19160987;0.14736109
13-04-2019;0.19160987;0.14715732
14-04-2019;0.19160987;0.14513164
15-04-2019;0.19160987;0.14801341
16-04-2019;0.20115995;0.15280124
17-04-2019;0.20115995;0.15232472
18-04-2019;0.20115995;0.15098938
19-04-2019;0.20115995;0.15083489
20-04-2019;0.20115995;0.14987206
21-04-2019;0.20115995;0.15053068
22-04-2019;0.20115995;0.14816556
23-04-2019;0.21013281;0.15253855
24-04-2019;0.21013281;0.15553902
25-04-2019;0.21013281;0.16313165
26-04-2019;0.21013281;0.16100473
27-04-2019;0.21013281;0.16134264
28-04-2019;0.21013281;0.16082831
29-04-2019;0.21013281;0.16198645
30-04-2019;0.21947733;0.16820146
01-05-2019;0.21947733;0.16658346
02-05-2019;0.21947733;0.16347931
03-05-2019;0.21947733;0.15602545
04-05-2019;0.21947733;0.15434302
05-05-2019;0.21947733;0.15528731
06-05-2019;0.21947733;0.1566087
07-05-2019;0.2280544;0.16296419
08-05-2019;0.2280544;0.15879762
09-05-2019;0.2280544;0.15385789
10-05-2019;0.2280544;0.14892969
11-05-2019;0.2280544;0.13185706
12-05-2019;0.2280544;0.13625206
13-05-2019;0.2280544;0.12156242
14-05-2019;0.23430876;0.12508731
15-05-2019;0.23430876;0.12187441
16-05-2019;0.23430876;0.12682454
17-05-2019;0.23430876;0.13616751
18-05-2019;0.23430876;0.13752873
19-05-2019;0.23430876;0.12198559
20-05-2019;0.23430876;0.12533984
21-05-2019;0.24058754;0.13185443
22-05-2019;0.24058754;0.13671757
23-05-2019;0.24058754;0.13321751
24-05-2019;0.24058754;0.13145751
25-05-2019;0.24058754;0.13039358
26-05-2019;0.24058754;0.12106236
27-05-2019;0.24058754;0.11923989
28-05-2019;0.24632151;0.12614734
29-05-2019;0.24632151;0.12702831
30-05-2019;0.24632151;0.13221992
31-05-2019;0.24632151;0.12828733
01-06-2019;0.24632151;0.1284444
02-06-2019;0.24632151;0.12581554
03-06-2019;0.24632151;0.13399935
04-06-2019;0.25280847;0.14920007
05-06-2019;0.25280847;0.14697929
06-06-2019;0.25280847;0.14702078
07-06-2019;0.25280847;0.14296457
08-06-2019;0.25280847;0.14457902
09-06-2019;0.25280847;0.14958227
10-06-2019;0.25280847;0.14374408
11-06-2019;0.25911546;0.15136771
12-06-2019;0.25911546;0.14731414
13-06-2019;0.25911546;0.14579165
14-06-2019;0.25911546;0.13802888
15-06-2019;0.25911546;0.13577156
16-06-2019;0.25911546;0.13341504
17-06-2019;0.25911546;0.12875049
18-06-2019;0.264621;0.13763848
19-06-2019;0.264621;0.13479238
20-06-2019;0.264621;0.13120384
21-06-2019;0.264621;0.12321879
22-06-2019;0.264621;0.11680397
23-06-2019;0.264621;0.11515037
24-06-2019;0.264621;0.11352178
25-06-2019;0.26886155;0.11025436
26-06-2019;0.26886155;0.0998753
27-06-2019;0.26886155;0.11624989
28-06-2019;0.26886155;0.10477676
29-06-2019;0.26886155;0.10870137
30-06-2019;0.26886155;0.12017947
01-07-2019;0.26886155;0.12283695
02-07-2019;0.27349046;0.12498058
03-07-2019;0.27349046;0.11286427
04-07-2019;0.27349046;0.1203698
05-07-2019;0.27349046;0.12296807
06-07-2019;0.27349046;0.12044376
07-07-2019;0.27349046;0.11789521
08-07-2019;0.27349046;0.10988154
09-07-2019;0.27746698;0.11134252
10-07-2019;0.27746698;0.11516461
11-07-2019;0.27746698;0.12325395
12-07-2019;0.27746698;0.11848355
13-07-2019;0.27746698;0.12288917
14-07-2019;0.27746698;0.13650468
15-07-2019;0.27746698;0.12849825
16-07-2019;0.28274256;0.15299165
17-07-2019;0.28274256;0.1495801
18-07-2019;0.28274256;0.13593985
19-07-2019;0.28274256;0.13769223
20-07-2019;0.28274256;0.13466901
21-07-2019;0.28274256;0.136804
22-07-2019;0.28274256;0.14018999
23-07-2019;0.28779267;0.1515034
24-07-2019;0.28779267;0.15287519
25-07-2019;0.28779267;0.15133413
26-07-2019;0.28779267;0.15197101
27-07-2019;0.28779267;0.15826662
28-07-2019;0.28779267;0.15702103
29-07-2019;0.28779267;0.15757717
30-07-2019;0.29299698;0.16133357
31-07-2019;0.29299698;0.15368404
01-08-2019;0.29299698;0.14904321
02-08-2019;0.29299698;0.14736397
03-08-2019;0.29299698;0.14323038
04-08-2019;0.29299698;0.14129206
05-08-2019;0.29299698;0.13129303
06-08-2019;0.29735307;0.13939506
07-08-2019;0.29735307;0.13398126
08-08-2019;0.29735307;0.13370763
09-08-2019;0.29735307;0.13487386
10-08-2019;0.29735307;0.1409192
11-08-2019;0.29735307;0.13884575
12-08-2019;0.29735307;0.14056522
13-08-2019;0.30194198;0.15143408
14-08-2019;0.30194198;0.16415127
15-08-2019;0.30194198;0.1600148
16-08-2019;0.30194198;0.15904628
17-08-2019;0.30194198;0.16126283
18-08-2019;0.30194198;0.15948485
19-08-2019;0.30194198;0.15115353
20-08-2019;0.30658743;0.15794512
21-08-2019;0.30658743;0.16768511
22-08-2019;0.30658743;0.16780087
23-08-2019;0.30658743;0.16333645
24-08-2019;0.30658743;0.16732348
25-08-2019;0.30658743;0.16767737
26-08-2019;0.30658743;0.16392146
27-08-2019;0.31149637;0.17181287
28-08-2019;0.31149637;0.1794058
29-08-2019;0.31149637;0.18401295
30-08-2019;0.31149637;0.18232635
31-08-2019;0.31149637;0.18171125
01-09-2019;0.31149637;0.17934057
02-09-2019;0.31149637;0.16913506
03-09-2019;0.3162029;0.16943505
04-09-2019;0.3162029;0.16989959
05-09-2019;0.3162029;0.17020418
06-09-2019;0.3162029;0.17385756
07-09-2019;0.3162029;0.17114732
08-09-2019;0.3162029;0.17239272
09-09-2019;0.3162029;0.17416589
10-09-2019;0.32114557;0.18287905
11-09-2019;0.32114557;0.18175795
12-09-2019;0.32114557;0.17771157
13-09-2019;0.32114557;0.178562
14-09-2019;0.32114557;0.17860507
15-09-2019;0.32114557;0.17878347
16-09-2019;0.32114557;0.18001723
17-09-2019;0.32602778;0.18552382
18-09-2019;0.32602778;0.18630651
19-09-2019;0.32602778;0.18506947
20-09-2019;0.32602778;0.18661038
21-09-2019;0.32602778;0.18962612
22-09-2019;0.32602778;0.18867189
23-09-2019;0.32602778;0.19528592
24-09-2019;0.33182786;0.22620323
25-09-2019;0.33182786;0.22976335
26-09-2019;0.33182786;0.24017832
27-09-2019;0.33182786;0.23631077
28-09-2019;0.33182786;0.23648073
29-09-2019;0.33182786;0.24061641
30-09-2019;0.33182786;0.23511346
01-10-2019;0.33782071;0.23971398
02-10-2019;0.33782071;0.23829262
03-10-2019;0.33782071;0.24213098
04-10-2019;0.33782071;0.2437259
05-10-2019;0.33782071;0.2453536
06-10-2019;0.33782071;0.25037068
07-10-2019;0.33782071;0.24255293
08-10-2019;0.34389695;0.24912553
09-10-2019;0.34389695;0.23849022
10-10-2019;0.34389695;0.2387476
11-10-2019;0.34389695;0.24634221
12-10-2019;0.34389695;0.24590491
13-10-2019;0.34389695;0.24636445
14-10-2019;0.34389695;0.24478528
15-10-2019;0.34999052;0.25592998
16-10-2019;0.34999052;0.26094973
17-10-2019;0.34999052;0.25913413
18-10-2019;0.34999052;0.26338208
19-10-2019;0.34999052;0.26287589
20-10-2019;0.34999052;0.25540988
21-10-2019;0.34999052;0.25473934
22-10-2019;0.35618001;0.2661483
23-10-2019;0.35618001;0.28610697
24-10-2019;0.35618001;0.28691576
25-10-2019;0.35618001;0.24824783
26-10-2019;0.35618001;0.23255883
27-10-2019;0.35618001;0.22509047
28-10-2019;0.35618001;0.23227804
29-10-2019;0.36148354;0.23335521
30-10-2019;0.36148354;0.23898168
31-10-2019;0.36148354;0.23914122
01-11-2019;0.36148354;0.23755266
02-11-2019;0.36148354;0.23593207
03-11-2019;0.36148354;0.238215
04-11-2019;0.36148354;0.23372895
05-11-2019;0.36683541;0.24083419
06-11-2019;0.36683541;0.24036202
07-11-2019;0.36683541;0.24278231
08-11-2019;0.36683541;0.25554008
09-11-2019;0.36683541;0.2552878
10-11-2019;0.36683541;0.24846706
11-11-2019;0.36683541;0.25691419
12-11-2019;0.37250713;0.26089929
13-11-2019;0.37250713;0.26111846
14-11-2019;0.37250713;0.26412207
15-11-2019;0.37250713;0.2708434
16-11-2019;0.37250713;0.26898192
17-11-2019;0.37250713;0.26812853
18-11-2019;0.37250713;0.27679875
19-11-2019;0.37860013;0.28637074
20-11-2019;0.37860013;0.29275215
21-11-2019;0.37860013;0.30748095
22-11-2019;0.37860013;0.3220688
23-11-2019;0.37860013;0.31766214
24-11-2019;0.37860013;0.33343185
25-11-2019;0.37860013;0.32884915
26-11-2019;0.3855269;0.33248498
27-11-2019;0.3855269;0.3186547
28-11-2019;0.3855269;0.32158193
29-11-2019;0.3855269;0.30922879
30-11-2019;0.3855269;0.31705645
01-12-2019;0.3855269;0.32326313
02-12-2019;0.3855269;0.32777982
03-12-2019;0.39235736;0.3346928
04-12-2019;0.39235736;0.33783622
05-12-2019;0.39235736;0.32893378
06-12-2019;0.39235736;0.32463245
07-12-2019;0.39235736;0.32423543
08-12-2019;0.39235736;0.32388791
09-12-2019;0.39235736;0.33104085
10-12-2019;0.39922727;0.34349532
11-12-2019;0.39922727;0.34638382
12-12-2019;0.39922727;0.34515445
13-12-2019;0.39922727;0.34389388
14-12-2019;0.39922727;0.35089326
15-12-2019;0.39922727;0.34953782
16-12-2019;0.39922727;0.36062128
17-12-2019;0.40675681;0.38400635
18-12-2019;0.40675681;0.35042863
19-12-2019;0.40675681;0.35402681
20-12-2019;0.40675681;0.3532435
21-12-2019;0.40675681;0.3546021
22-12-2019;0.40675681;0.33947545
23-12-2019;0.40675681;0.3466733
24-12-2019;0.41358505;0.35506843
25-12-2019;0.41358505;0.35738066
26-12-2019;0.41358505;0.35916728
27-12-2019;0.41358505;0.35664863
28-12-2019;0.41358505;0.3552888
29-12-2019;0.41358505;0.35027908
30-12-2019;0.41358505;0.35650648
31-12-2019;0.42053567;0.36838305
