date;crypto investment;savings
28-05-2018;0.11253575;0.14714146
29-05-2018;0.11922687;0.14720465
30-05-2018;0.11922687;0.14851779
31-05-2018;0.11922687;0.14678077
01-06-2018;0.11922687;0.14586054
02-06-2018;0.11922687;0.14391407
03-06-2018;0.11922687;0.14248243
04-06-2018;0.11922687;0.14638424
05-06-2018;0.12577672;0.15064661
06-06-2018;0.12577672;0.15024863
07-06-2018;0.12577672;0.1497739
08-06-2018;0.12577672;0.15082126
09-06-2018;0.12577672;0.1526823
10-06-2018;0.12577672;0.16946605
11-06-2018;0.12577672;0.16649969
12-06-2018;0.13337278;0.18230544
13-06-2018;0.13337278;0.18897936
14-06-2018;0.13337278;0.17976585
15-06-2018;0.13337278;0.18585691
16-06-2018;0.13337278;0.18320163
17-06-2018;0.13337278;0.18463612
18-06-2018;0.13337278;0.17817849
19-06-2018;0.14075837;0.18463975
20-06-2018;0.14075837;0.18445965
21-06-2018;0.14075837;0.18574268
22-06-2018;0.14075837;0.20546741
23-06-2018;0.14075837;0.20284042
24-06-2018;0.14075837;0.20248719
25-06-2018;0.14075837;0.20002624
26-06-2018;0.14896361;0.21333614
27-06-2018;0.14896361;0.21113734
28-06-2018;0.14896361;0.22021059
29-06-2018;0.14896361;0.20906036
30-06-2018;0.14896361;0.20299813
01-07-2018;0.14896361;0.20357605
02-07-2018;0.14896361;0.19654741
03-07-2018;0.15662106;0.20675112
04-07-2018;0.15662106;0.20462142
05-07-2018;0.15662106;0.20333958
06-07-2018;0.15662106;0.20229265
07-07-2018;0.15662106;0.19688111
08-07-2018;0.15662106;0.19929494
09-07-2018;0.15662106;0.20024474
10-07-2018;0.16452001;0.22117078
11-07-2018;0.16452001;0.21893096
12-07-2018;0.16452001;0.22476203
13-07-2018;0.16452001;0.22442912
14-07-2018;0.16452001;0.22306775
15-07-2018;0.16452001;0.22013824
16-07-2018;0.16452001;0.20766122
17-07-2018;0.17134965;0.19805929
18-07-2018;0.17134965;0.19672274
19-07-2018;0.17134965;0.1941914
20-07-2018;0.17134965;0.19716812
21-07-2018;0.17134965;0.19543649
22-07-2018;0.17134965;0.19545756
23-07-2018;0.17134965;0.18804038
24-07-2018;0.17728488;0.17805698
25-07-2018;0.17728488;0.18334293
26-07-2018;0.17728488;0.18864175
27-07-2018;0.17728488;0.18371074
28-07-2018;0.17728488;0.18310211
29-07-2018;0.17728488;0.18251595
30-07-2018;0.17728488;0.18336332
31-07-2018;0.18371125;0.19921753
01-08-2018;0.18371125;0.20328108
02-08-2018;0.18371125;0.20483273
03-08-2018;0.18371125;0.20849054
04-08-2018;0.18371125;0.22039429
05-08-2018;0.18371125;0.21928335
06-08-2018;0.18371125;0.22296384
07-08-2018;0.19111523;0.23692752
08-08-2018;0.19111523;0.25373466
09-08-2018;0.19111523;0.24359683
10-08-2018;0.19111523;0.25870251
11-08-2018;0.19111523;0.25414051
12-08-2018;0.19111523;0.25305685
13-08-2018;0.19111523;0.25406626
14-08-2018;0.19918013;0.26614148
15-08-2018;0.19918013;0.26155104
16-08-2018;0.19918013;0.26046888
17-08-2018;0.19918013;0.25073588
18-08-2018;0.19918013;0.25685892
19-08-2018;0.19918013;0.25360933
20-08-2018;0.19918013;0.26155064
21-08-2018;0.20688576;0.26199151
22-08-2018;0.20688576;0.26659516
23-08-2018;0.20688576;0.2601425
24-08-2018;0.20688576;0.2529777
25-08-2018;0.20688576;0.25136068
26-08-2018;0.20688576;0.25345671
27-08-2018;0.20688576;0.24692649
28-08-2018;0.21393171;0.24660809
29-08-2018;0.21393171;0.24832698
30-08-2018;0.21393171;0.25077993
31-08-2018;0.21393171;0.24866502
01-09-2018;0.21393171;0.24328363
02-09-2018;0.21393171;0.24062523
03-09-2018;0.21393171;0.24104484
04-09-2018;0.22072365;0.24451006
05-09-2018;0.22072365;0.26498528
06-09-2018;0.22072365;0.27568589
07-09-2018;0.22072365;0.27833316
08-09-2018;0.22072365;0.28911111
09-09-2018;0.22072365;0.28567529
10-09-2018;0.22072365;0.28437366
11-09-2018;0.22863354;0.29266594
12-09-2018;0.22863354;0.29125603
13-09-2018;0.22863354;0.28385944
14-09-2018;0.22863354;0.28405994
15-09-2018;0.22863354;0.28273627
16-09-2018;0.22863354;0.2838651
17-09-2018;0.22863354;0.2945297
18-09-2018;0.23648123;0.2982123
19-09-2018;0.23648123;0.29694274
20-09-2018;0.23648123;0.2914258
21-09-2018;0.23648123;0.28211048
22-09-2018;0.23648123;0.28265481
23-09-2018;0.23648123;0.28313289
24-09-2018;0.23648123;0.28807913
25-09-2018;0.24423742;0.30249112
26-09-2018;0.24423742;0.30023095
27-09-2018;0.24423742;0.29205826
28-09-2018;0.24423742;0.29349216
29-09-2018;0.24423742;0.29536683
30-09-2018;0.24423742;0.29431474
01-10-2018;0.24423742;0.29591994
02-10-2018;0.2518639;0.30505941
03-10-2018;0.2518639;0.30756976
04-10-2018;0.2518639;0.30410435
05-10-2018;0.2518639;0.30200167
06-10-2018;0.2518639;0.30356798
07-10-2018;0.2518639;0.30289491
08-10-2018;0.2518639;0.30065106
09-10-2018;0.25939103;0.30861223
10-10-2018;0.25939103;0.31128855
11-10-2018;0.25939103;0.32767284
12-10-2018;0.25939103;0.32671509
13-10-2018;0.25939103;0.32612205
14-10-2018;0.25939103;0.32586596
15-10-2018;0.25939103;0.31076898
16-10-2018;0.26697126;0.31836947
17-10-2018;0.26697126;0.32088355
18-10-2018;0.26697126;0.3242387
19-10-2018;0.26697126;0.32480538
20-10-2018;0.26697126;0.32361512
21-10-2018;0.26697126;0.32395658
22-10-2018;0.26697126;0.32371638
23-10-2018;0.27469238;0.33200838
24-10-2018;0.27469238;0.33098107
25-10-2018;0.27469238;0.33198019
26-10-2018;0.27469238;0.33205915
27-10-2018;0.27469238;0.33177067
28-10-2018;0.27469238;0.33146326
29-10-2018;0.27469238;0.33951139
30-10-2018;0.28258595;0.34731705
31-10-2018;0.28258595;0.34823296
01-11-2018;0.28258595;0.34494763
02-11-2018;0.28258595;0.34437203
03-11-2018;0.28258595;0.34584345
04-11-2018;0.28258595;0.34503689
05-11-2018;0.28258595;0.34269727
06-11-2018;0.29032468;0.34824278
07-11-2018;0.29032468;0.34455616
