date;btc
23-04-2018;8930,879883
24-04-2018;9697,5
25-04-2018;8845,740234
26-04-2018;9281,509766
27-04-2018;8987,049805
28-04-2018;9348,480469
29-04-2018;9419,080078
30-04-2018;9240,549805
01-05-2018;9119,009766
02-05-2018;9235,919922
03-05-2018;9743,860352
04-05-2018;9700,759766
05-05-2018;9858,150391
06-05-2018;9654,799805
07-05-2018;9373,009766
08-05-2018;9234,820313
09-05-2018;9325,179688
10-05-2018;9043,94043
11-05-2018;8441,490234
12-05-2018;8504,889648
13-05-2018;8723,94043
14-05-2018;8716,790039
15-05-2018;8510,379883
16-05-2018;8368,830078
17-05-2018;8094,319824
18-05-2018;8250,969727
19-05-2018;8247,179688
20-05-2018;8513,25
21-05-2018;8418,990234
22-05-2018;8041,779785
23-05-2018;7557,819824
24-05-2018;7587,339844
25-05-2018;7480,140137
26-05-2018;7355,879883
27-05-2018;7368,220215
28-05-2018;7135,990234
29-05-2018;7472,589844
30-05-2018;7406,52002
31-05-2018;7494,169922
01-06-2018;7541,450195
02-06-2018;7643,450195
03-06-2018;7720,25
04-06-2018;7514,470215
05-06-2018;7633,759766
06-06-2018;7653,97998
07-06-2018;7678,240234
08-06-2018;7624,919922
09-06-2018;7531,97998
10-06-2018;6786,02002
11-06-2018;6906,919922
12-06-2018;6582,359863
13-06-2018;6349,899902
14-06-2018;6675,350098
15-06-2018;6456,580078
16-06-2018;6550,160156
17-06-2018;6499,27002
18-06-2018;6734,819824
19-06-2018;6769,939941
20-06-2018;6776,549805
21-06-2018;6729,740234
22-06-2018;6083,689941
23-06-2018;6162,47998
24-06-2018;6173,22998
25-06-2018;6249,180176
26-06-2018;6093,669922
27-06-2018;6157,129883
28-06-2018;5903,439941
29-06-2018;6218,299805
30-06-2018;6404
01-07-2018;6385,819824
02-07-2018;6614,180176
03-07-2018;6529,589844
04-07-2018;6597,549805
05-07-2018;6639,140137
06-07-2018;6673,5
07-07-2018;6856,930176
08-07-2018;6773,879883
09-07-2018;6741,75
10-07-2018;6329,950195
11-07-2018;6394,709961
12-07-2018;6228,810059
13-07-2018;6238,049805
14-07-2018;6276,120117
15-07-2018;6359,640137
16-07-2018;6741,75
17-07-2018;7321,040039
18-07-2018;7370,779785
19-07-2018;7466,859863
20-07-2018;7354,129883
21-07-2018;7419,290039
22-07-2018;7418,490234
23-07-2018;7711,109863
24-07-2018;8424,269531
25-07-2018;8181,390137
26-07-2018;7951,580078
27-07-2018;8165,009766
28-07-2018;8192,150391
29-07-2018;8218,459961
30-07-2018;8180,47998
31-07-2018;7780,439941
01-08-2018;7624,910156
02-08-2018;7567,149902
03-08-2018;7434,390137
04-08-2018;7032,850098
05-08-2018;7068,47998
06-08-2018;6951,799805
07-08-2018;6753,120117
08-08-2018;6305,799805
09-08-2018;6568,22998
10-08-2018;6184,709961
11-08-2018;6295,72998
12-08-2018;6322,689941
13-08-2018;6297,569824
14-08-2018;6199,709961
15-08-2018;6308,52002
16-08-2018;6334,72998
17-08-2018;6580,629883
18-08-2018;6423,759766
19-08-2018;6506,069824
20-08-2018;6308,529785
21-08-2018;6488,759766
22-08-2018;6376,709961
23-08-2018;6534,879883
24-08-2018;6719,959961
25-08-2018;6763,189941
26-08-2018;6707,259766
27-08-2018;6884,640137
28-08-2018;7096,279785
29-08-2018;7047,160156
30-08-2018;6978,22998
31-08-2018;7037,580078
01-09-2018;7193,25
02-09-2018;7272,720215
03-09-2018;7260,060059
04-09-2018;7361,660156
05-09-2018;6792,830078
06-09-2018;6529,169922
07-09-2018;6467,069824
08-09-2018;6225,97998
09-09-2018;6300,859863
10-09-2018;6329,700195
11-09-2018;6321,200195
12-09-2018;6351,799805
13-09-2018;6517,310059
14-09-2018;6512,709961
15-09-2018;6543,200195
16-09-2018;6517,180176
17-09-2018;6281,200195
18-09-2018;6371,299805
19-09-2018;6398,540039
20-09-2018;6519,669922
21-09-2018;6734,950195
22-09-2018;6721,97998
23-09-2018;6710,629883
24-09-2018;6595,410156
25-09-2018;6446,470215
26-09-2018;6495
27-09-2018;6676,75
28-09-2018;6644,129883
29-09-2018;6601,959961
30-09-2018;6625,560059
01-10-2018;6589,620117
02-10-2018;6556,100098
03-10-2018;6502,589844
04-10-2018;6576,689941
05-10-2018;6622,47998
06-10-2018;6588,310059
07-10-2018;6602,950195
08-10-2018;6652,22998
09-10-2018;6642,640137
10-10-2018;6585,529785
11-10-2018;6256,240234
12-10-2018;6274,580078
13-10-2018;6285,990234
14-10-2018;6290,930176
15-10-2018;6596,540039
16-10-2018;6596,109863
17-10-2018;6544,430176
18-10-2018;6476,709961
19-10-2018;6465,410156
20-10-2018;6489,189941
21-10-2018;6482,350098
22-10-2018;6487,160156
23-10-2018;6475,740234
24-10-2018;6495,839844
25-10-2018;6476,290039
26-10-2018;6474,75
27-10-2018;6480,379883
28-10-2018;6486,390137
29-10-2018;6332,629883
30-10-2018;6334,27002
31-10-2018;6317,609863
01-11-2018;6377,779785
02-11-2018;6388,439941
03-11-2018;6361,259766
04-11-2018;6376,129883
05-11-2018;6419,660156
06-11-2018;6461,009766
07-11-2018;6530,140137
08-11-2018;6453,720215
09-11-2018;6385,620117
10-11-2018;6409,220215
11-11-2018;6411,27002
12-11-2018;6371,27002
13-11-2018;6359,490234
14-11-2018;5738,350098
15-11-2018;5648,029785
16-11-2018;5575,549805
17-11-2018;5554,330078
18-11-2018;5623,540039
19-11-2018;4871,490234
20-11-2018;4451,870117
21-11-2018;4602,169922
22-11-2018;4365,939941
23-11-2018;4347,109863
24-11-2018;3880,76001
25-11-2018;4009,969971
26-11-2018;3779,129883
27-11-2018;3820,719971
28-11-2018;4257,419922
29-11-2018;4278,84668
30-11-2018;4017,268555
01-12-2018;4214,671875
02-12-2018;4139,87793
03-12-2018;3894,130859
04-12-2018;3956,893799
05-12-2018;3753,994873
06-12-2018;3521,101807
07-12-2018;3419,937256
08-12-2018;3476,114746
09-12-2018;3614,234375
10-12-2018;3502,656006
11-12-2018;3424,588135
12-12-2018;3486,950195
13-12-2018;3313,677246
14-12-2018;3242,484863
15-12-2018;3236,761719
16-12-2018;3252,839111
17-12-2018;3545,864746
18-12-2018;3696,059082
19-12-2018;3745,950684
20-12-2018;4134,441406
21-12-2018;3896,543701
22-12-2018;4014,182617
23-12-2018;3998,980225
24-12-2018;4078,599121
25-12-2018;3815,490723
26-12-2018;3857,297607
27-12-2018;3654,833496
28-12-2018;3923,918701
29-12-2018;3820,408691
30-12-2018;3865,952637
31-12-2018;3742,700439
